OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,A_1,B_1,A_2,B_2,A_3,B_3,A_4,B_4,A_5,B_5,A_6,B_6
A_3,B_2,xlong,A_5,0.0020238896596406,0.0,0.0834991385597382,0.0,0.0780697913550684,0.371528734517716,0.389885080403817,0.0,0.0581603549858772,0.0168330105181431,0.0,0.0
A_3,B_1,xlong,A_6,0.232552187165083,0.0,0.174312653895969,0.0,0.0582395332691139,0.0,0.0,0.0,0.534895625669835,0.0,0.0,0.0
A_3,A_6,long,A_3,0.296010117359831,0.0,0.277435850758726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426554031881443,0.0
A_3,B_1,xlong,A_4,0.0216226220389148,0.0,0.32148791912198,0.0,0.0395880274850216,0.0,0.0197940137425108,0.0,0.0395880274850216,0.0,0.557919390126551,0.0
A_3,B_3,xlong,A_3,0.158604745239559,0.0,0.193888360659721,0.0,0.34293069427438,0.036556844033114,0.0406093388872768,0.0,0.193451159975432,0.0,0.012627796230002,0.0
A_3,A_5,short,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_5,xlong,A_1,0.151670905896115,0.0,0.331354510964767,0.0,0.260361935010903,0.0,0.144281830703913,0.0,0.0829363267904596,0.0,0.0293944906338423,0.0
A_3,A_5,xlong,A_2,0.140639860599727,0.0,0.218616811778979,0.0,0.225191117200081,0.0,0.0489698952188249,0.0,0.347551260331894,0.0,0.0173256594399365,0.0
A_3,A_5,xlong,A_3,0.110123518037701,0.0,0.343199888393235,0.0,0.234609777016066,0.0,0.0676181771787917,0.0,0.236523800411233,0.0,0.0079248389629731,0.0
A_3,A_5,xlong,A_4,0.0,0.0,0.234692555041023,0.0,0.420669719864285,0.0,0.0809169731755264,0.0,0.263720751919166,0.0,0.0,0.0
A_3,A_5,xlong,A_5,0.109429180686368,0.0,0.35681952165456,0.0,0.224382658797555,0.0,0.183092975249501,0.0,0.1227513480057,0.0,0.0,0.0
A_3,A_5,xlong,A_6,0.167185264110333,0.0,0.263363100566926,0.0,0.248610204704619,0.0,0.0,0.0,0.320841430618122,0.0,0.0,0.0
A_3,A_6,long,A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A_3,A_6,long,A_2,0.573617382606699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426382617393301,0.0
A_3,A_6,long,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_6,xlong,A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A_3,A_6,xlong,A_2,0.0041790248763745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969925714046012,0.0,0.0258952610776134,0.0
A_3,A_6,xlong,A_3,0.273614927351541,0.0,0.334430566406929,0.0,0.0770521634258956,0.0,0.0,0.0,0.314902342815635,0.0,0.0,0.0
A_3,A_6,xlong,A_5,0.0,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0
A_3,A_6,xlong,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_1,xlong,A_1,0.352109026651672,0.0,0.342401912991401,0.0,0.18455451741716,0.0,0.0655476791488418,0.0,0.055386863790925,0.0,0.0,0.0
A_3,B_1,xlong,A_2,0.366086919272314,0.0,0.206571301070056,0.0,0.183762130863433,0.0,0.149290733602605,0.0,0.0303714986650258,0.0052314245868493,0.0586859919397174,0.0
A_3,B_1,xlong,A_3,0.197348989392687,0.0,0.32568304489354,0.0,0.229842946767804,0.0,0.0140520367193515,0.0,0.175673630000599,0.0,0.0573993522260188,0.0
A_3,B_1,xlong,A_5,0.0,0.0,0.0110058205620537,0.0,0.0230283795709079,0.476873031090638,0.0220116411241075,0.0,0.0610834971238432,0.40599763052845,0.0,0.0
A_3,B_3,xlong,A_4,0.0,0.0,0.309140772421974,0.0,0.390706800456499,0.0,0.100050809040509,0.0,0.200101618081018,0.0,0.0,0.0
A_3,B_5,xlong,A_2,0.304555982988126,0.0,0.429700645173538,0.0,0.09042340515992,0.0,0.042002147972238,0.0,0.133317818706179,0.0,0.0,0.0
A_3,B_3,xlong,A_6,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_5,xlong,A_4,0.078033321504158,0.0,0.156066643008316,0.0,0.5831406315991,0.0,0.0464313037264501,0.0,0.0582947786578177,0.0,0.078033321504158,0.0
A_3,B_5,xlong,A_5,0.006242208838374,0.0,0.0398875480753682,0.0,0.0072275397393531,0.428784016791401,0.071308088322714,0.0006765429511096,0.0,0.427023307213607,0.0188507480680728,0.0
A_3,B_5,xlong,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391862057416547,0.608137942583453,0.0,0.0
A_3,B_5,xlong,B_1,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_5,xlong,B_3,0.0,0.0126111625354525,0.0,0.270800424270315,0.0,0.143455126780515,0.0,0.0217293759177534,0.0,0.198952148264698,0.0,0.352451762231267
A_3,B_5,xlong,B_4,0.0,0.0,0.0,0.38881343882354,0.0,0.0216559349216706,0.0,0.0,0.0,0.38881343882354,0.0,0.200717187431249
A_3,B_5,xlong,B_5,0.0,0.119116707939355,0.0,0.135362918076825,0.0,0.5991338663138,0.0,0.0,0.0,0.135362918076825,0.0,0.0
A_3,B_5,xlong,B_6,0.0,0.0,0.0,0.0205590951109277,0.0,0.296944819037587,0.0,0.0,0.0,0.682496085851485,0.0,0.0
A_3,B_6,xlong,A_1,0.205029590244792,0.0,0.217253597382723,0.0,0.438984506556955,0.0,0.138732305815529,0.0,0.0,0.0,0.0,0.0
A_3,B_6,xlong,A_2,0.272899586917067,0.0,0.392838817861343,0.0,0.0,0.0,0.0,0.0,0.227100413082933,0.0,0.107161182138657,0.0
A_3,B_6,xlong,A_3,0.195223100796012,0.0,0.118144750404518,0.0,0.157162703381845,0.0,0.0,0.0,0.472686827329129,0.0,0.0463926356937732,0.0
A_3,B_6,xlong,A_4,0.0,0.0,0.738939604007654,0.0,0.261060395992346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_6,xlong,A_5,0.0,0.0,0.0,0.0,0.0,0.198935363764704,0.0,0.0,0.146890897412187,0.654173738823109,0.0,0.0
A_3,B_6,xlong,A_6,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_6,xlong,B_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_6,xlong,B_2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_6,xlong,B_3,0.0,0.0,0.0,0.0307206665449084,0.0,0.0,0.0,0.0,0.0,0.647782192880379,0.0,0.321497140574713
A_3,B_6,xlong,B_5,0.0,0.0,0.0,0.0,0.0,0.0382580737788303,0.0,0.0,0.0,0.0087980065073757,0.0,0.952943919713794
A_3,B_6,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940015667632157,0.0,0.0
A_3,B_5,xlong,A_3,0.0475116896223204,0.0,0.142872023911649,0.0,0.493270843819893,0.0,0.0077977437168535,0.0,0.280943337983956,0.0,0.0,0.0
A_3,A_5,short,A_3,0.0,0.0,0.164277791942156,0.0,0.0,0.0,0.0,0.0,0.835722208057844,0.0,0.0,0.0
A_3,B_5,xlong,A_1,0.0222141352165155,0.0,0.423698215041961,0.0,0.549840974128871,0.0,0.0042466756126532,0.0,0.0,0.0,0.0,0.0
A_3,B_4,xlong,B_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_3,xlong,B_1,0.0,0.0,0.0,0.659369108290473,0.0,0.340630891709527,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_3,xlong,B_2,0.0,0.255361681585507,0.0,0.0,0.0,0.594887201109156,0.0,0.0,0.0,0.0748755586526687,0.0,0.0748755586526687
A_3,B_3,xlong,B_3,0.0,0.045252116465555,0.0,0.369700790764159,0.0,0.168171375256101,0.0,0.0,0.0,0.359166287363853,0.0,0.0567496957450917
A_3,B_3,xlong,B_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_3,xlong,B_5,0.0,0.0711260205319458,0.0,0.0199114446313765,0.0,0.584350263613375,0.0,0.0362798113819469,0.0,0.288332459841356,0.0,0.0
A_3,B_3,xlong,B_6,0.0,0.0,0.0,0.215067653487495,0.0,0.784932346512505,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_4,long,A_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A_3,B_4,long,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_3,B_4,long,B_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_3,xlong,A_5,0.0072252550186936,0.0,0.131285518613116,0.0,0.0720660863300568,0.510479530760468,0.110926789393008,0.0,0.147715668767856,0.0203011511168014,0.0,0.0
A_3,B_4,long,B_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_3,B_4,xlong,A_2,0.0,0.0,0.0,0.0,0.436481332480046,0.0,0.0,0.0,0.563518667519955,0.0,0.0,0.0
A_3,B_4,xlong,A_3,0.0,0.0,0.812513854034577,0.0,0.0,0.0690608207541729,0.0700024420947677,0.0,0.048422883116482,0.0,0.0,0.0
A_3,B_4,xlong,A_4,0.125997446044877,0.0,0.874002553955123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_4,xlong,A_5,0.0,0.0,0.0,0.0,0.0,0.491722027292627,0.0,0.0,0.449223084401461,0.0590548883059115,0.0,0.0
A_3,B_4,xlong,B_1,0.0,0.0,0.0,0.13633415148243,0.0,0.84728887900114,0.0,0.0163769695164297,0.0,0.0,0.0,0.0
A_3,B_4,xlong,B_2,0.0,0.0993863805401216,0.0,0.0,0.0,0.746770721068751,0.0,0.0572827107535297,0.0,0.046866997367537,0.0,0.0496931902700608
A_3,B_4,xlong,B_3,0.0,0.163607721312048,0.0,0.221164761298458,0.0,0.417501210228585,0.0,0.0228564333955536,0.0,0.161707114042044,0.0,0.0
A_3,B_4,xlong,B_4,0.0,0.0,0.0,0.825337952795872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,B_4,xlong,B_5,0.0,0.0158005383188364,0.0,0.0758123029237029,0.0,0.362454601342882,0.0,0.480164804030685,0.0,0.0657677533838936,0.0,0.0
A_3,B_4,xlong,A_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_3,A_5,short,A_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A_3,B_5,xlong,B_2,0.0,0.0,0.0,0.0816949238992445,0.0,0.20899529991322,0.0,0.0411942054224316,0.0,0.668115570765104,0.0,0.0
A_3,A_5,medium,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.179277894699094,0.0,0.820722105300906,0.0,0.0,0.0
A_3,A_2,long,A_4,0.052272396241695,0.0,0.699492212156795,0.0,0.109931086934117,0.0,0.0592362928256209,0.0,0.0790680118417717,0.0,0.0,0.0
A_3,A_2,long,A_5,0.0949890089258328,0.0,0.705563906340084,0.0,0.113657554853826,0.0,0.0815739259470087,0.0,0.0042156039332484,0.0,0.0,0.0
A_3,A_2,long,A_6,0.555822725952901,0.0,0.444177274047099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_2,medium,A_1,0.0029400752563978,0.0,0.967992318370474,0.0,0.0031858993302625,0.0,0.0258817070428662,0.0,0.0,0.0,0.0,0.0
A_3,A_2,medium,A_2,0.302263548358425,0.0,0.546468318370108,0.0,0.0,0.0,0.0690035898445704,0.0,0.0511521499912017,0.0,0.0,0.0
A_3,A_2,medium,A_3,0.152352812601288,0.0,0.757488491127435,0.0,0.0065538737154205,0.0,0.0330434321435521,0.0,0.0505613904123042,0.0,0.0,0.0
A_3,A_2,medium,A_4,0.0255009607414103,0.0,0.867443691397031,0.0,0.0734853779999678,0.0,0.0,0.0,0.0335699698615907,0.0,0.0,0.0
A_3,A_2,medium,A_5,0.0141083472888968,0.0,0.95545692619848,0.0,0.0,0.0,0.0304347265126233,0.0,0.0,0.0,0.0,0.0
A_3,A_2,short,A_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_2,short,A_2,0.428234675842448,0.0,0.427941282009733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_2,short,A_3,0.0646904592433017,0.0,0.935309540756698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_2,xlong,A_1,0.102403952526706,0.0,0.494164167131685,0.0,0.260910552241892,0.0,0.0362868007674774,0.0,0.0811162294039475,0.0,0.0251182979282914,0.0
A_3,A_2,xlong,A_2,0.197624845208624,0.0,0.275353353766146,0.0,0.34146605643574,0.0,0.0692428232988444,0.0,0.113780359703506,0.0,0.0016359941740356,0.0
A_3,A_2,xlong,A_3,0.179040348951528,0.0,0.390227067658678,0.0,0.288468423909172,0.0,0.0531640998682614,0.0,0.0826887026720149,0.0,0.0061554492770555,0.0
A_3,A_2,xlong,A_4,0.075425899378217,0.0,0.405596528664428,0.0,0.282895951748002,0.0,0.0872148881110794,0.0,0.148866732098274,0.0,0.0,0.0
A_3,A_2,xlong,A_5,0.119991446609425,0.0,0.41208096106987,0.0,0.343064572621151,0.0,0.0971937350034579,0.0,0.024141630305714,0.0,0.0035276543903817,0.0
A_3,A_2,xlong,A_6,0.144544853875756,0.0,0.173075100338603,0.0,0.604429943326301,0.0,0.0,0.0,0.0779501024593405,0.0,0.0,0.0
A_3,A_3,long,A_1,0.0659320588651535,0.0,0.144904263981879,0.0,0.720749735964013,0.0,0.0145669988352745,0.0,0.0295350751133556,0.0,0.0243118672403241,0.0
A_3,A_3,long,A_2,0.133675917173026,0.0,0.0634487413399489,0.0,0.667246153252208,0.0,0.0213720571164117,0.0,0.114257131118406,0.0,0.0,0.0
A_3,A_2,long,A_3,0.149813132384011,0.0,0.593952557904705,0.0,0.0791815167428839,0.0,0.0506192024711887,0.0,0.125626862124662,0.0,0.0008067283725495,0.0
A_3,A_2,long,A_2,0.279632508423619,0.0,0.143610062843517,0.0,0.28100226288532,0.0,0.0682921025804154,0.0,0.20679554506356,0.0,0.0127853532805808,0.0
A_3,A_2,long,A_1,0.0842855519415716,0.0,0.753646045769995,0.0,0.110186810914556,0.0,0.0166814353748979,0.0,0.0335202230153307,0.0,0.0016799329836483,0.0
A_3,A_1,xlong,A_6,0.557691570887891,0.0,0.278912861283378,0.0,0.0989223690307825,0.0,0.0,0.0,0.0644731987979489,0.0,0.0,0.0
A_3,A_1,long,A_1,0.0940418095541129,0.0,0.493669744115398,0.0,0.331864845532064,0.0,0.05343221204135,0.0,0.0120019794904898,0.0,0.0100097480823725,0.0
A_3,A_1,long,A_2,0.752496260234715,0.0,0.0443234155157992,0.0,0.111456895119999,0.0,0.0723115782838403,0.0,0.0144409482723908,0.0,0.0049709025732558,0.0
A_3,A_1,long,A_3,0.547148309418665,0.0,0.249689948540105,0.0,0.154627455195422,0.0,0.0229494734102968,0.0,0.0160011752036466,0.0,0.0095836382318646,0.0
A_3,A_1,long,A_4,0.725468589293263,0.0,0.248802963445835,0.0,0.0257284472609019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,long,A_6,0.296593482400597,0.0,0.59307756573508,0.0,0.110328951864323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,medium,A_1,0.157617819874343,0.0,0.39941476374442,0.0,0.419515427122079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,medium,A_2,0.971143864394319,0.0,0.0,0.0,0.0145024426210899,0.0,0.0089706568816998,0.0,0.0053830361028914,0.0,0.0,0.0
A_3,A_1,medium,A_3,0.742242810208916,0.0,0.22188144297431,0.0,0.0188190663115514,0.0,0.0131587554560903,0.0,0.0038979250491319,0.0,0.0,0.0
A_3,A_1,medium,A_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,long,A_3,0.193452965600989,0.0,0.236764184989222,0.0,0.358095543422554,0.0,0.0486041145420301,0.0,0.154186344220659,0.0,0.0073476679360372,0.0
A_3,A_1,medium,A_5,0.24656256911981,0.0,0.753437430880191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,short,A_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,short,A_3,0.966251455081871,0.0,0.0328513516379143,0.0,0.0,0.0,0.0,0.0,0.0008971932802142,0.0,0.0,0.0
A_3,A_1,short,A_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_5,medium,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_1,xlong,A_1,0.180450584604298,0.0,0.30729797163845,0.0,0.457034842404656,0.0,0.0276947319047984,0.0,0.0255818122209276,0.0,0.0010365609707539,0.0
A_3,A_1,xlong,A_2,0.349910021651794,0.0,0.169938139127302,0.0,0.340819431935993,0.0,0.0587911527755597,0.0,0.0597989676775885,0.0,0.0207422868317627,0.0
A_3,A_1,xlong,A_3,0.392071244984389,0.0,0.226357138219833,0.0,0.290774767139793,0.0,0.0355163139465033,0.0,0.0329838791708736,0.0,0.022296656538607,0.0
A_3,A_1,xlong,A_4,0.208522786912128,0.0,0.375769407515288,0.0,0.180951606671615,0.0,0.0703009616463003,0.0,0.164455237254669,0.0,0.0,0.0
A_3,A_1,xlong,A_5,0.25342981815984,0.0,0.265413271234837,0.0,0.208661017584946,0.0,0.19093067377759,0.0,0.0815652192427868,0.0,0.0,0.0
A_3,A_1,short,A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,long,A_4,0.17517185946928,0.0,0.15695543449349,0.0,0.257160056989691,0.0,0.0692951376896013,0.0,0.341417511357938,0.0,0.0,0.0
A_3,A_1,long,A_5,0.295836792969626,0.0,0.52005734777076,0.0,0.184105859259613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,long,A_6,0.0948478157551455,0.0,0.395109214685439,0.0,0.510042969559416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_4,medium,A_3,0.0516333759276709,0.0,0.250511937998946,0.0,0.0,0.0,0.626099556186194,0.0,0.0717551298871898,0.0,0.0,0.0
A_3,A_4,medium,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_4,medium,A_5,0.0,0.0,0.350695576273322,0.0,0.0,0.0,0.649304423726678,0.0,0.0,0.0,0.0,0.0
A_3,A_4,short,A_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_3,A_4,short,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_4,xlong,A_1,0.134514544533209,0.0,0.350048391917935,0.0,0.321738053426064,0.0,0.160704258970315,0.0,0.032994751152478,0.0,0.0,0.0
A_3,A_4,xlong,A_2,0.172959222166187,0.0,0.190569311784838,0.0,0.205319176008423,0.0,0.267707751946182,0.0,0.16344453809437,0.0,0.0,0.0
A_3,A_4,xlong,A_3,0.168820373954041,0.0,0.282946431495442,0.0,0.277581316382434,0.0,0.212520850667171,0.0,0.0537179044388377,0.0,0.0044131230620743,0.0
A_3,A_4,xlong,A_4,0.0813814585831444,0.0,0.141511107730156,0.0,0.369790879944581,0.0,0.0891040632295839,0.0,0.315639112001426,0.0,0.0,0.0
A_3,A_4,xlong,A_5,0.143301573102137,0.0,0.274015405301943,0.0,0.144433935987102,0.0,0.404253237963372,0.0,0.0339958476454457,0.0,0.0,0.0
A_3,A_4,xlong,A_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_5,long,A_1,0.0841368140195124,0.0,0.197365414714772,0.0,0.0166540206503067,0.0,0.0370984727083572,0.0,0.664745277907052,0.0,0.0,0.0
A_3,A_5,long,A_2,0.0026602755834527,0.0,0.015777634354183,0.0,0.100792509262741,0.0,0.0825880649722968,0.0,0.798181515827326,0.0,0.0,0.0
A_3,A_5,long,A_3,0.0725716861821648,0.0,0.305466119728523,0.0,0.119970223945072,0.0,0.045019946668252,0.0,0.456972023475989,0.0,0.0,0.0
A_3,A_5,long,A_4,0.0,0.0,0.420294477624911,0.0,0.0488966113571692,0.0,0.0420587153434667,0.0,0.488750195674454,0.0,0.0,0.0
A_3,A_5,long,A_5,0.0,0.0,0.282559256238415,0.0,0.0,0.0,0.277663177308648,0.0,0.395680480546032,0.0,0.0,0.0
A_3,A_5,medium,A_2,0.0010953654176601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99890463458234,0.0,0.0,0.0
A_3,A_5,medium,A_3,0.0421520616056273,0.0,0.318891504396419,0.0,0.0,0.0,0.0390146282651386,0.0,0.599941805732815,0.0,0.0,0.0
A_3,A_3,long,A_5,0.0765432877190505,0.0,0.326132866496724,0.0,0.57452343688353,0.0,0.0228004089006956,0.0,0.0,0.0,0.0,0.0
A_3,A_4,medium,A_2,0.142135017370212,0.0,0.0,0.0,0.0,0.0,0.756613443287619,0.0,0.101251539342169,0.0,0.0,0.0
A_3,A_4,medium,A_1,0.0,0.0,0.406243505408519,0.0,0.0,0.0,0.593756494591481,0.0,0.0,0.0,0.0,0.0
A_3,A_5,medium,A_1,0.0,0.0,0.0681724064632772,0.0,0.0,0.0,0.0,0.0,0.931827593536723,0.0,0.0,0.0
A_3,A_4,long,A_4,0.0,0.0,0.452492401214976,0.0,0.0,0.0,0.251601424758658,0.0,0.25868534646231,0.0,0.0,0.0
A_3,A_4,long,A_5,0.0,0.0,0.237663693605153,0.0,0.119629111015459,0.0,0.642707195379388,0.0,0.0,0.0,0.0,0.0
A_3,A_3,medium,A_2,0.0254886971780158,0.0,0.0,0.0,0.974511302821984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,medium,A_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,medium,A_5,0.0,0.0,0.108294644699836,0.0,0.891705355300164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,short,A_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,short,A_3,0.613537020673068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,xlong,A_1,0.0872026740695492,0.0,0.214809490377648,0.0,0.573096078351278,0.0,0.0350539803046575,0.0,0.0720320829600912,0.0,0.0178056939367771,0.0
A_3,A_3,xlong,A_2,0.157836190947409,0.0,0.18237383503719,0.0,0.445692461272771,0.0,0.0361544498952373,0.0,0.165467428283391,0.0,0.0124756345640016,0.0
A_3,A_3,xlong,A_3,0.193325559991752,0.0,0.217799848637739,0.0,0.448732935689912,0.0,0.0638237381319772,0.0,0.0639326499990173,0.0,0.0120136763129321,0.0
A_3,A_3,medium,A_3,0.210916545740063,0.0,0.254458244451312,0.0,0.407827331500952,0.0,0.0928446371317876,0.0,0.026291907757875,0.0,0.0,0.0
A_3,A_3,xlong,A_5,0.096470054936386,0.0,0.170033440054242,0.0,0.49795096888266,0.0029215516496285,0.179224938687838,0.0,0.0533990457892457,0.0,0.0,0.0
A_3,A_4,long,A_3,0.145145604051781,0.0,0.297651542238713,0.0,0.0425458861145001,0.0,0.349752030355776,0.0,0.16490493723923,0.0,0.0,0.0
A_3,A_3,xlong,A_4,0.0450091209528081,0.0,0.268766084888689,0.0,0.425305708826475,0.0,0.0824324438455983,0.0,0.17848664148643,0.0,0.0,0.0
A_3,A_4,long,A_2,0.0454723335332302,0.0,0.0226549550376715,0.0,0.0513506105019876,0.0,0.848239558910433,0.0,0.0322825420166776,0.0,0.0,0.0
A_3,A_4,long,A_1,0.0,0.0,0.213098670637301,0.0,0.0,0.0,0.7869013293627,0.0,0.0,0.0,0.0,0.0
A_3,A_3,medium,A_1,0.0,0.0,0.0,0.0,0.990642039239968,0.0,0.0,0.0,0.0093579607600319,0.0,0.0,0.0
A_3,A_3,xlong,B_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_3,A_3,xlong,B_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A_3,A_3,xlong,B_3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
A_3,A_3,xlong,B_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_3,A_3,xlong,A_6,0.407877739510766,0.0,0.301954630796946,0.0,0.28864839953292,0.0,0.0,0.0,0.0015192301593677,0.0,0.0,0.0
A_4,B_3,long,B_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_4,B_2,long,B_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_4,B_2,long,B_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_4,B_2,long,B_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_4,B_2,xlong,A_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_4,B_2,xlong,A_2,0.0,0.0,0.0239164990957009,0.0,0.864969473440684,0.0,0.0,0.0,0.0678988152248774,0.0432152122387375,0.0,0.0
A_4,B_2,xlong,A_3,0.0,0.0,0.0065657458562997,0.0,0.0,0.442770654308211,0.0,0.0,0.491168703149962,0.0,0.0,0.0
A_4,B_2,xlong,A_4,0.0464457722914334,0.0,0.878700995747241,0.0,0.0748532319613252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_4,B_2,xlong,B_2,0.0,0.0,0.0,0.0487030451341278,0.0,0.13322560459113,0.0,0.0330454897352274,0.0,0.78295021116998,0.0,0.0
A_4,B_2,xlong,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A_4,B_2,xlong,B_3,0.0,0.0,0.0,0.472782606800263,0.0,0.0546713794078279,0.0,0.02510003089125,0.0,0.422109359001056,0.0,0.0253366238996031
A_4,B_2,xlong,B_4,0.0,0.0,0.0,0.266737331124873,0.0,0.19986915672933,0.0,0.0,0.0,0.533393512145798,0.0,0.0
A_4,B_2,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.556966364379457,0.0,0.0,0.0,0.443033635620543,0.0,0.0
A_4,B_3,long,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_4,B_3,long,B_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
